ICD,SHORT_TITLE,LONG_TITLE,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_3899,Hearing loss NOS,Unspecified hearing loss,0.0050538635456842665,0.7061945159611137,0.6067375736856173,0.6778190464131459,0.679415157782186
ICD_V5869,Long-term use meds NEC,Long-term (current) use of other medications,0.0050538635456842665,0.7404423247372641,0.727266843934214,0.6173405647237581,0.6784324484024817
ICD_51181,Malignant pleural effusn,Malignant pleural effusion,0.0050538635456842665,0.8557647125029896,0.8369504354309993,0.8532231742146063,0.8282242293785788
ICD_5191,NA,NA,0.0050538635456842665,0.8448740134216857,0.826418492100339,0.8111158007287665,0.8937485051843722
ICD_43330,Ocl mlt bi art wo infrct,Occlusion and stenosis of multiple and bilateral precerebral arteries without mention of cerebral infarction,0.0050538635456842665,0.7700389707227169,0.7559715246415959,0.6455176634448994,0.6799321881287018
ICD_29040,"Vascular dementia,uncomp","Vascular dementia, uncomplicated",0.0050538635456842665,0.8540089196527807,0.7834564357967895,0.6983539442029291,0.7749841725404127
ICD_71690,Arthropathy NOS-unspec,"Arthropathy, unspecified, site unspecified",0.0050538635456842665,0.6794665090955134,0.5925336597307221,0.58860493253985,0.6352994555353901
ICD_4550,Int hemorrhoid w/o compl,Internal hemorrhoids without mention of complication,0.0050538635456842665,0.6242603300552906,0.5983370615793694,0.5227451145908074,0.5495927067066222
ICD_53240,Chr duoden ulcer w hem,"Chronic or unspecified duodenal ulcer with hemorrhage, without mention of obstruction",0.0050538635456842665,0.5356012324315198,0.4998016291731735,0.5450442465425794,0.5324237819890545
ICD_1961,Mal neo lymph-intrathor,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,0.0050538635456842665,0.8039730440777163,0.7267519239156431,0.7339446249947241,0.728494351355534
ICD_4592,Compression of vein,Compression of vein,0.0050538635456842665,0.7871551372416606,0.7602386077463105,0.6487443548727472,0.6858790922776066
ICD_5307,Mallory-weiss syndrome,Gastroesophageal laceration-hemorrhage syndrome,0.004920867136587312,0.7440819369996764,0.7284458138127998,0.5446334360359599,0.6349343688009117
ICD_28981,Prim hypercoagulable st,Primary hypercoagulable state,0.004920867136587312,0.7474486135145402,0.6148651500443169,0.7792568831863138,0.8391627625599685
ICD_7821,Nonspecif skin erupt NEC,Rash and other nonspecific skin eruption,0.004920867136587312,0.6022847817217463,0.5726009088479016,0.4681410824575472,0.6089534180278282
ICD_56211,Dvrtcli colon w/o hmrhg,Diverticulitis of colon (without mention of hemorrhage),0.004920867136587312,0.6568058076225045,0.6205588148398261,0.560958933018191,0.5991987788235625
ICD_V1003,Hx-esophageal malignancy,Personal history of malignant neoplasm of esophagus,0.004920867136587312,0.8647533026632339,0.7910198511515356,0.8755616989546842,0.9677928783466284
ICD_9972,Surg comp-peri vasc syst,"Peripheral vascular complications, not elsewhere classified",0.004920867136587312,0.6167475625712235,0.6361991586825926,0.5521644930288834,0.5544190267167518
ICD_1972,Second malig neo pleura,Secondary malignant neoplasm of pleura,0.004920867136587312,0.7743102744833213,0.7202788446657944,0.6976244741766204,0.7143474162551527
ICD_6827,Cellulitis of foot,"Cellulitis and abscess of foot, except toes",0.004920867136587312,0.6748491115519352,0.6612192067980698,0.6063429423599094,0.6076372768328199
ICD_9331,Foreign body in larynx,Foreign body in larynx,0.004920867136587312,0.707363637642623,0.6995019626049888,0.4511627906976744,0.6008342829809086
ICD_03843,Pseudomonas septicemia,Septicemia due to pseudomonas,0.004920867136587312,0.7108611544900744,0.674276509236202,0.5311618058779667,0.6687361949380267
ICD_430,Subarachnoid hemorrhage,Subarachnoid hemorrhage,0.004920867136587312,0.6963027054404254,0.6986915966741232,0.6097208739571462,0.5769629567101394
ICD_7742,Neonat jaund preterm del,Neonatal jaundice associated with preterm delivery,0.004920867136587312,0.9908503214732902,0.9867626162438976,0.9895728696239395,0.9829133780722857
ICD_70719,Ulcer oth part low limb,Ulcer of other part of lower limb,0.004920867136587312,0.625366141898451,0.5742455577596759,0.6261997214367112,0.6890248878008975
ICD_5109,Empyema w/o fistula,Empyema without mention of fistula,0.004920867136587312,0.7434094458278817,0.7318237454100367,0.5016882623559701,0.6312061227648109
ICD_72400,Spinal stenosis NOS,"Spinal stenosis, unspecified region",0.0047878707274903575,0.7056134568561079,0.6477893580378882,0.620868964902904,0.6459431973395094
ICD_2662,B-complex defic NEC,Other B-complex deficiencies,0.0047878707274903575,0.6851549973276323,0.5631777421462082,0.7507616247995724,0.7073007601401509
ICD_7840,Headache,Headache,0.0047878707274903575,0.7538808717857355,0.7413133202684244,0.6348625215274066,0.7269003503771008
ICD_07032,Hpt B chrn wo cm wo dlta,Chronic viral hepatitis B without mention of hepatic coma without mention of hepatitis delta,0.0047878707274903575,0.806682403943227,0.7108097274184928,0.8203716075776472,0.9045214977136409
ICD_56089,Intestinal obstruct NEC,Other specified intestinal obstruction,0.0047878707274903575,0.5906125660668686,0.5925871488805748,0.527822317239741,0.5645287724924283
ICD_E9352,Adv eff opiates,Other opiates and related narcotics causing adverse effects in therapeutic use,0.0047878707274903575,0.7085278223172398,0.6790976305006236,0.5688283152206188,0.5964672783419442
ICD_9961,Malfunc vasc device/graf,"Mechanical complication of other vascular device, implant, and graft",0.0047878707274903575,0.6604088722608231,0.6386647069303403,0.529537086525328,0.5868749628837817
ICD_44422,Lower extremity embolism,Arterial embolism and thrombosis of lower extremity,0.0047878707274903575,0.748893936694578,0.7400914543618979,0.6901359938238613,0.6495093235940377
ICD_V1301,Prsnl hst urnr dsrd calc,Personal history of urinary calculi,0.0047878707274903575,0.6860398479719698,0.6001440109270146,0.7129773145673733,0.6700293960448958
ICD_V1271,Prsnl hst peptic ulcr ds,Personal history of peptic ulcer disease,0.0047878707274903575,0.69287220143714,0.6704079814715839,0.574460330185878,0.6003897202921789
ICD_99685,Compl marrow transplant,Complications of transplanted bone marrow,0.0047878707274903575,0.9408441712690777,0.9143713997268246,0.9655108676287191,0.947504305481323
ICD_9986,Persist postop fistula,Persistent postoperative fistula,0.0047878707274903575,0.7832843399251737,0.7516642912286953,0.6310543975295445,0.7363449432864184
ICD_4242,Nonrheum tricusp val dis,"Tricuspid valve disorders, specified as nonrheumatic",0.0047878707274903575,0.699864896965378,0.6739384761565413,0.6053573549498188,0.6207583585723617
ICD_2440,Postsurgical hypothyroid,Postsurgical hypothyroidism,0.0047878707274903575,0.7167720767266464,0.5862150365223588,0.7699841142585664,0.7749658530791614
ICD_2689,Vitamin D deficiency NOS,Unspecified vitamin D deficiency,0.0047878707274903575,0.7247817566363798,0.6775060870598016,0.6787613575628006,0.6669858661440703
ICD_53140,Chr stomach ulc w hem,"Chronic or unspecified gastric ulcer with hemorrhage, without mention of obstruction",0.0047878707274903575,0.5812785794880931,0.5410891383098758,0.5231011342716314,0.4740179048637092
ICD_5303,Esophageal stricture,Stricture and stenosis of esophagus,0.0047878707274903575,0.6402191341528595,0.6179241641427639,0.6040961458518914,0.599406140507156
ICD_7078,Chronic skin ulcer NEC,Chronic ulcer of other specified sites,0.0046548743183934035,0.6486727240334936,0.5943464576281252,0.5351861749510066,0.6358253162301799
ICD_03812,MRSA septicemia,Methicillin resistant Staphylococcus aureus septicemia,0.0046548743183934035,0.7667423837520043,0.7147069303402814,0.5428380545163014,0.7038697369202447
ICD_V451,NA,NA,0.0046548743183934035,0.8979660312370094,0.7974939129401983,0.6805273472296455,0.7780591187125125
ICD_E8490,Accident in home,Home accidents,0.0046548743183934035,0.5876031830868816,0.6132668210701349,0.5122676524734248,0.5245917215986697
ICD_20500,Ac myl leuk wo achv rmsn,"Acute myeloid leukemia, without mention of having achieved remission",0.0046548743183934035,0.9233282855276441,0.8796781281548786,0.8975065324544214,0.8954354474731279
ICD_36250,Macular degeneration NOS,"Macular degeneration (senile), unspecified",0.0046548743183934035,0.782640002375438,0.6097912583882653,0.790969624086941,0.7908115089969713
ICD_V1006,Hx-rectal & anal malign,"Personal history of malignant neoplasm of rectum, rectosigmoid junction, and anus",0.004521877909296449,0.6857003661737203,0.5885763228614983,0.7681923905014851,0.8208058964969904
ICD_48242,Meth res pneu d/t Staph,Methicillin resistant pneumonia due to Staphylococcus aureus,0.004521877909296449,0.7579701717716207,0.7508965755685122,0.594215083842781,0.6599864845751285
ICD_78659,Chest pain NEC,Other chest pain,0.004521877909296449,0.7085382910845343,0.6652795021294652,0.4825690308183118,0.6379948452798164
ICD_4829,Bacterial pneumonia NOS,"Bacterial pneumonia, unspecified",0.004521877909296449,0.6558281340855873,0.6420722603762317,0.5431841398060694,0.5774213826593956
ICD_59970,Hematuria NOS,"Hematuria, unspecified",0.004521877909296449,0.6084675708381135,0.5973267746852949,0.545443258788955,0.5363494208797599
ICD_45821,Hemododialysis hypotensn,Hypotension of hemodialysis,0.004521877909296449,0.9146249469598152,0.8294651977809558,0.5919457497131901,0.834223098804042
ICD_E9394,Adv eff benzodiaz tranq,Benzodiazepine-based tranquilizers causing adverse effects in therapeutic use,0.004521877909296449,0.5514136191478997,0.5512768933381528,0.4018528704562242,0.6000282880985683
ICD_73028,Osteomyelit NOS-oth site,"Unspecified osteomyelitis, other specified sites",0.004521877909296449,0.5854159136270057,0.5544404456947085,0.5566618472128365,0.6755527965928557
ICD_78079,Malaise and fatigue NEC,Other malaise and fatigue,0.004521877909296449,0.5440492841539502,0.5231223774575285,0.4350183086860178,0.5910538888277727
ICD_1890,Malig neopl kidney,"Malignant neoplasm of kidney, except pelvis",0.004521877909296449,0.766302588361019,0.6897377064638305,0.8149691188257296,0.8047335418270969
ICD_56983,Perforation of intestine,Perforation of intestine,0.004521877909296449,0.6192029042447863,0.6214439502758089,0.5342199556819789,0.5791508855746412
ICD_5772,Pancreat cyst/pseudocyst,Cyst and pseudocyst of pancreas,0.004521877909296449,0.8323411544687338,0.7841319482642108,0.7842293850481683,0.8872184941302196
ICD_V1007,Hx of liver malignancy,Personal history of malignant neoplasm of liver,0.004521877909296449,0.9276909053763103,0.8486240983168581,0.9226108343417516,0.9396300545331677
ICD_7856,Enlargement lymph nodes,Enlargement of lymph nodes,0.004521877909296449,0.6476968773082302,0.6188933067215665,0.550161870786252,0.5693632034700068
ICD_44021,Ath ext ntv at w claudct,Atherosclerosis of native arteries of the extremities with intermittent claudication,0.004521877909296449,0.7838726406940013,0.7259024689223806,0.6282975279344973,0.6271950778708492
ICD_25062,DMII neuro uncntrld,"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled",0.004521877909296449,0.8835080385346765,0.7809589665414657,0.6595417328031934,0.847796671433735
ICD_9973,NA,NA,0.0043888815001994945,0.6714353066901353,0.6859659599880562,0.6033277804843551,0.5790660212789364
ICD_03819,Staphylcocc septicem NEC,Other staphylococcal septicemia,0.0043888815001994945,0.6490971381873616,0.6222737345004793,0.5597452499567821,0.6038644685766372
ICD_29570,Schizoaffective dis NOS,"Schizoaffective disorder, unspecified",0.0043888815001994945,0.7487513947604155,0.5978061007999246,0.8612515912055445,0.8891845169807169
ICD_20410,Ch lym leuk wo achv rmsn,"Chronic lymphoid leukemia, without mention of having achieved remission",0.0043888815001994945,0.8863808521003913,0.7579984598701891,0.8881920761892788,0.8869513287548522
ICD_70720,"Pressure ulcer,stage NOS","Pressure ulcer, unspecified stage",0.0043888815001994945,0.6867564551869372,0.6761829925665164,0.4983852210400591,0.6478304599959139
ICD_7812,Abnormality of gait,Abnormality of gait,0.0043888815001994945,0.6974792161053575,0.6636749383162295,0.539353459791611,0.5381425720167843
ICD_V1302,Personal history UTI,"Personal history, urinary (tract) infection",0.0043888815001994945,0.7104697395923371,0.6698778897078468,0.6450016501390832,0.6774370982697113
ICD_72989,Muscskel sympt limb NEC,Other musculoskeletal symptoms referable to limbs,0.0043888815001994945,0.6869214690952523,0.607538778268454,0.6394713268689789,0.6412896229825086
ICD_V290,NB obsrv suspct infect,Observation for suspected infectious condition,0.0043888815001994945,0.9856712922946362,0.9274449560748692,0.9880694944288161,0.9611400103723028
ICD_5711,Ac alcoholic hepatitis,Acute alcoholic hepatitis,0.0043888815001994945,0.9165579670286496,0.903188697333061,0.8219617796357122,0.8539037576024264
ICD_41041,"AMI inferior wall, init","Acute myocardial infarction of other inferior wall, initial episode of care",0.0043888815001994945,0.6966352878314029,0.6554588172431677,0.6173146736653518,0.5547398280712231
ICD_28850,Leukocytopenia NOS,"Leukocytopenia, unspecified",0.0043888815001994945,0.693718470556804,0.6938174789017931,0.41755826562524556,0.6314021467523692
ICD_04186,Helicobacter pylori,Helicobacter pylori [H. pylori],0.0042558850911025405,0.5270532852564103,0.4899522569444444,0.6047617855235043,0.43261051014957264
ICD_1125,Disseminated candidiasis,Disseminated candidiasis,0.0042558850911025405,0.7846955128205129,0.7652928018162393,0.56207765758547,0.6288136017628205
ICD_99883,Non-healing surgcl wound,Non-healing surgical wound,0.0042558850911025405,0.6855351896367521,0.6683026175213675,0.6221713074252136,0.699228766025641
ICD_V4972,Status amput othr toe(s),Other toe(s) amputation status,0.0042558850911025405,0.7853849492521368,0.7274589342948719,0.7178377069978633,0.7649021768162393
ICD_5920,Calculus of kidney,Calculus of kidney,0.0042558850911025405,0.7468532986111112,0.6842364449786325,0.646910890758547,0.7167459602029914
ICD_5793,Intest postop nonabsorb,Other and unspecified postsurgical nonabsorption,0.0042558850911025405,0.9009415064102564,0.8032919337606838,0.9055472088675214,0.9066748464209402
ICD_E915,FB entering oth orifice,Foreign body accidentally entering other orifice,0.0042558850911025405,0.6631944444444444,0.6103148370726496,0.5282860910790598,0.6320663060897436
ICD_53390,Peptic ulcer NOS,"Peptic ulcer of unspecified site, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction",0.004122888682005586,0.592927016559829,0.5237747061965812,0.5579268496260683,0.6662701989850428
ICD_1179,Mycoses NEC & NOS,Other and unspecified mycoses,0.004122888682005586,0.7578458867521367,0.7409889155982906,0.5175238715277778,0.6786399906517094
ICD_V6284,Suicidal ideation,Suicidal ideation,0.004122888682005586,0.7741519764957265,0.7410239716880342,0.7139590010683761,0.7858456864316239
ICD_56881,Hemoperitoneum,Hemoperitoneum (nontraumatic),0.004122888682005586,0.5777544070512821,0.5508580395299145,0.4410590277777778,0.5998414129273504
ICD_V8801,Acq absnce cervix/uterus,Acquired absence of both cervix and uterus,0.004122888682005586,0.6644648103632478,0.6060596955128205,0.5710962540064103,0.6652644230769231
ICD_5750,Acute cholecystitis,Acute cholecystitis,0.0039898922729086315,0.5614739652870494,0.5513644859813084,0.5347387627948376,0.5172594570538496
