ICD,NAME,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_793.11,Solitary pulmonary nodule,5.623594101474631e-4,0.7502667391719634,0.7222575414191935,0.7125980558160536,0.6172107820152132
ICD_K44.9,Diaphragmatic hernia w/out obstruction or gangrene,5.623594101474631e-4,0.8341012925046021,0.7673059072279532,0.7368210551908583,0.6150710834114828
ICD_Z91.89,"Other specified personal risk factors, not elsewhere classified-Z91.89",5.623594101474631e-4,0.7898674824597964,0.7706839159806884,0.7813760702129138,0.5935720255461776
ICD_701.9,Unspecified hypertrophic and atrophic condition of skin,5.623594101474631e-4,0.8211884573304157,0.7869812506512451,0.7220809671425098,0.5511052824667431
ICD_Z91.018,Allergy to other foods,5.545488627843039e-4,0.853337311951672,0.8533064156541534,0.7579194959379679,0.6258449454945064
ICD_412,Old myocardial infarction,5.545488627843039e-4,0.7929933537187992,0.7892415834005762,0.6967935322723219,0.5488437223005117
ICD_I25.2,Old myocardial infarction-I25.2,5.545488627843039e-4,0.7914446314023276,0.788809882764676,0.6967935322723219,0.5488437223005117
ICD_434.91,Unspecified cerebral artery occlusion with cerebral infarction,5.545488627843039e-4,0.8390375654730188,0.7948639720883266,0.7118699458494782,0.5707474251342646
ICD_562.11,Diverticulitis of colon (without mention of hemorrhage),5.545488627843039e-4,0.7209891195942073,0.7018991812095917,0.6905487158224155,0.6168636658770702
ICD_I47.1,Supraventricular tachycardia,5.506435891027244e-4,0.8080998188062433,0.78439902162856,0.7799046635984143,0.5860674196630998
ICD_745.5,Ostium secundum type atrial septal defect,5.506435891027244e-4,0.8307525275439385,0.8197838662930522,0.8112066720511877,0.6438623614272811
ICD_L71.9,"Rosacea, unspecified",5.506435891027244e-4,0.7746491200842855,0.7585984153306076,0.7152127689316217,0.5564594990898487
ICD_626.4,Irregular menstrual cycle,5.506435891027244e-4,0.8290813227782632,0.7989951792466558,0.7535088101639329,0.5996295004833081
ICD_788.31,Urge incontinence,5.467383154211447e-4,0.8589333998709439,0.8451574239673831,0.7647889105471044,0.6881038678893511
ICD_L50.9,"Urticaria, unspecified",5.467383154211447e-4,0.8654331308178543,0.8079743874855705,0.7990346799384639,0.6574825896973878
ICD_693.1,Dermatitis due to food taken internally,5.467383154211447e-4,0.9303326768884512,0.930107297478939,0.8910454442948464,0.7961748800425127
ICD_G43.009,"Migraine w/out aura, not intractable, w/out status migrainosus",5.467383154211447e-4,0.7394598731319789,0.7101111602328369,0.7338996845045516,0.6049340987391346
ICD_605,Redundant prepuce and phimosis,5.467383154211447e-4,0.8596646214166259,0.8755248321488299,0.8922619326719763,0.8136515862968248
ICD_726.32,Lateral epicondylitis of elbow,5.467383154211447e-4,0.7813865946810102,0.738811589154816,0.7205691979985129,0.6081261177983642
ICD_N39.41,Urge incontinence-N39.41,5.467383154211447e-4,0.8568540213947444,0.836934223776255,0.7647889105471044,0.6881038678893511
ICD_919.4,"Other, multiple, and unspecified sites, insect bite, nonvenomous, without mention of infection",5.467383154211447e-4,0.8171870555321111,0.7881673912121232,0.6883689242565315,0.536636054900227
ICD_R91.8,Other nonspecific abnormal finding of lung field-R91.8,5.428330417395651e-4,0.7136859092081305,0.6530517526829742,0.6828263973626305,0.5845226912690163
ICD_N91.2,"Amenorrhea, unspecified",5.428330417395651e-4,0.8805954957962179,0.8649009032744956,0.8242454236213369,0.6000337485947388
ICD_271.3,Intestinal disaccharidase deficiencies and disaccharide malabsorption,5.428330417395651e-4,0.7898786926131549,0.7531103857030101,0.7385122596822072,0.5729860975438212
ICD_715.95,"Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh",5.428330417395651e-4,0.8363451600406814,0.7846313610742391,0.7653580220175251,0.6643324465442577
ICD_708.9,Unspecified urticaria,5.428330417395651e-4,0.8698918325721386,0.8141212024457963,0.8059942996915404,0.6611081104917604
ICD_I63.9,"Cerebral infarction, unspecified",5.428330417395651e-4,0.8576381342374638,0.8072004854081705,0.7228065255470052,0.5883878040638979
ICD_L27.2,Dermatitis due to ingested food,5.428330417395651e-4,0.9338545405424112,0.9314445581926025,0.8864791385009729,0.7864001536158332
ICD_366.9,Unspecified cataract,5.428330417395651e-4,0.8154874679176235,0.7325173683017747,0.7130997018111263,0.5540315894884794
ICD_B00.9,"Herpesviral infection, unspecified",5.389277680579855e-4,0.8073468361042316,0.7731778558725139,0.6750887569742476,0.5865429624301499
ICD_346.00,"Migraine with aura, without mention of intractable migraine without mention of status migrainosus",5.389277680579855e-4,0.8113608927036993,0.7632792291521768,0.7746471777904097,0.5935665733086115
ICD_346.10,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus",5.389277680579855e-4,0.7247834207510391,0.6991301267225456,0.7514733255661424,0.5954701466581089
ICD_Z80.7,"Family history of other malignant neoplasms of lymphoid, hematopoietic and related tissues",5.350224943764059e-4,0.5196217097290496,0.504754926544105,0.6736425190236928,0.515661741821409
ICD_V16.7,Family history of other lymphatic and hematopoietic neoplasms,5.350224943764059e-4,0.5268744628810911,0.5195159168407419,0.6736425190236928,0.515661741821409
ICD_R11.10,"Vomiting, unspecified",5.311172206948262e-4,0.8533243150187462,0.7847068660854983,0.7888583898596481,0.701159747134764
ICD_259.1,"Precocious sexual development and puberty, not elsewhere classified",5.311172206948262e-4,0.8638581485233898,0.8612661971105845,0.885614566229105,0.7179027948117761
ICD_733.01,Senile osteoporosis,5.311172206948262e-4,0.8947000718952205,0.8322071740765326,0.8664160830159953,0.7010948046969093
ICD_B96.89,Other specified bacterial agents as the cause of diseases classified elsewhere-B96.89,5.311172206948262e-4,0.9064505504305439,0.8829067044591585,0.7922314433103428,0.5935124216921304
ICD_J18.9,"Pneumonia, unspecified organism",5.272119470132467e-4,0.7823024218478858,0.7393077266072294,0.6554860704098777,0.5387592885003022
ICD_V17.6,Family history of other chronic respiratory conditions,5.272119470132467e-4,0.5135160924057819,0.5079950629882711,0.6715383687175491,0.5173392425778188
ICD_780.60,"Fever, unspecified",5.272119470132467e-4,0.7517422158172845,0.7102829588053718,0.613363454161409,0.5382418790983747
ICD_726.0,Adhesive capsulitis of shoulder,5.272119470132467e-4,0.8651209200125953,0.8380304701883098,0.8034294878424937,0.6975709235751503
ICD_M79.673,Pain in unspecified foot,5.272119470132467e-4,0.7178761311112184,0.7144522169435117,0.7252442763531388,0.5717599941160382
ICD_F41.1,Generalized anxiety disorder-F41.1,5.272119470132467e-4,0.7921474507045815,0.7904303336620078,0.7676020901855057,0.60447067327693
ICD_486,"Pneumonia, organism unspecified",5.233066733316671e-4,0.7862427167876478,0.7477281859370362,0.6267862772644806,0.5247066507807929
ICD_515,Postinflammatory pulmonary fibrosis,5.233066733316671e-4,0.9073138468949357,0.8647622746658222,0.7951906159041855,0.6954544240466872
ICD_H65.23,"Chronic serous otitis media, bilateral",5.233066733316671e-4,0.9498087105207755,0.9652071607733225,0.9278091665689837,0.8270782880813375
ICD_793.89,Other (abnormal) findings on radiological examination of breast,5.233066733316671e-4,0.8248997306283027,0.7433453993658481,0.7950437473866163,0.6820231628167915
ICD_M25.529,Pain in unspecified elbow,5.233066733316671e-4,0.8386809126329435,0.8275631338093263,0.8043498367965587,0.6376429189184776
ICD_728.71,Plantar fascial fibromatosis,5.233066733316671e-4,0.749638724674599,0.7262399758329441,0.6746364531812862,0.5392389360197022
ICD_R50.9,"Fever, unspecified-R50.9",5.233066733316671e-4,0.7385636464261741,0.7156881983238188,0.6352359524613481,0.5344658958168949
ICD_157.9,"Malignant neoplasm of pancreas, part unspecified",5.233066733316671e-4,0.8883420898088388,0.7673658317252094,0.8056186072334377,0.7024259198673144
ICD_571.8,Other chronic nonalcoholic liver disease,5.233066733316671e-4,0.7587630363013208,0.7001155049975769,0.6797626916408464,0.5994435628678784
ICD_780.39,Other convulsions,5.233066733316671e-4,0.7936026467125163,0.7505585890731549,0.7397557984313574,0.5820858898567765
ICD_C25.9,"Malignant neoplasm of pancreas, unspecified",5.233066733316671e-4,0.8923699752322668,0.7731919233978974,0.8056186072334377,0.7024259198673144
ICD_H66.93,"Otitis media, unspecified, bilateral",5.233066733316671e-4,0.9313324830541934,0.939976007898615,0.8966010995310635,0.7901591678228247
ICD_459.81,Unspecified venous (peripheral) insufficiency,5.194013996500875e-4,0.7882809123038979,0.740598493862992,0.6962569698434355,0.5470066909097355
ICD_N39.3,Stress incontinence (female) (male),5.194013996500875e-4,0.8264001328711148,0.7947622047927376,0.762518915355548,0.6716537111886762
ICD_217,Benign neoplasm of breast,5.194013996500875e-4,0.896234634153055,0.7673204472923195,0.8794175388471891,0.8261010795544805
ICD_H26.9,Unspecified cataract-H26.9,5.194013996500875e-4,0.8008806560324675,0.7080199474627239,0.7189471620376775,0.5641251372507763
ICD_M72.2,Plantar fascial fibromatosis-M72.2,5.154961259685079e-4,0.7505200244951429,0.7269710136073076,0.6739674458982713,0.5441118592580699
ICD_T14.8XXA,"Other injury of unspecified body region, initial encounter",5.154961259685079e-4,0.6176800513772834,0.6080481960407097,0.5623455496464733,0.5308622460795694
ICD_388.70,Unspecified otalgia,5.154961259685079e-4,0.8102771380087229,0.8058124459195838,0.7040306634480087,0.5882215872682092
ICD_591,Hydronephrosis,5.154961259685079e-4,0.8333775330473673,0.8392825816895491,0.7560454742002967,0.5952047158359773
ICD_R00.1,"Bradycardia, unspecified",5.115908522869282e-4,0.7970492510971697,0.7641240011925423,0.7525588509916501,0.5874456980031074
ICD_M19.019,"Primary osteoarthritis, unspecified shoulder",5.115908522869282e-4,0.8772310025004079,0.8551335322956132,0.8108480619174783,0.6881054443250166
ICD_H91.90,"Unspecified hearing loss, unspecified ear",5.115908522869282e-4,0.6995358651887288,0.6827513887931808,0.7487905262507308,0.5959180053759126
ICD_813.42,Other closed fractures of distal end of radius (alone),5.115908522869282e-4,0.8480198375007193,0.839648893855447,0.9012953978902232,0.7505547239806853
ICD_K52.9,"Noninfective gastroenteritis and colitis, unspecified",5.115908522869282e-4,0.7377257773133272,0.7139238667355291,0.66179653087645,0.5411125169344084
ICD_N13.30,Unspecified hydronephrosis,5.076855786053487e-4,0.8119334010992016,0.8302003100558978,0.7344357409452317,0.6180976706133973
ICD_K92.1,Melena,5.076855786053487e-4,0.7216090446395135,0.6680059582668849,0.6512169784157094,0.5634763289333609
ICD_R56.9,Unspecified convulsions,5.076855786053487e-4,0.8016709836850967,0.7688530276134893,0.7608740113887534,0.6033281897796968
ICD_H69.80,"Other specified disorders of Eustachian tube, unspecified ear",5.037803049237691e-4,0.8841874290688057,0.8796823484717333,0.8587807047915825,0.6922147724431108
ICD_A69.20,"Lyme disease, unspecified",4.998750312421895e-4,0.7651910658328644,0.7367519858480245,0.7302010805435735,0.587142000343836
ICD_A04.8,Other specified bacterial intestinal infections,4.998750312421895e-4,0.8718457080090335,0.772544625414166,0.8054258803958803,0.638454071525694
ICD_558.9,Other and unspecified noninfectious gastroenteritis and colitis,4.998750312421895e-4,0.7329497779718367,0.7060174589545823,0.6704900956684484,0.5572827899357652
ICD_189.0,"Malignant neoplasm of kidney, except pelvis",4.998750312421895e-4,0.7796237877828832,0.7461630910657352,0.7561822584552388,0.6785327801676981
ICD_D23.9,"Other benign neoplasm of skin, unspecified",4.959697575606098e-4,0.8078697037954504,0.7841180163750595,0.7227547052411131,0.5881098644984333
ICD_191.9,"Malignant neoplasm of brain, unspecified site",4.959697575606098e-4,0.9279629001945784,0.79538434357149,0.8826420974024959,0.8149727912619462
ICD_Z87.448,Personal history of other diseases of urinary system,4.959697575606098e-4,0.6389475795895881,0.6081909241691347,0.5853116770467848,0.5225721659151826
ICD_C71.9,"Malignant neoplasm of brain, unspecified",4.959697575606098e-4,0.9353996988528472,0.8066333203744657,0.8826420974024959,0.8149727912619462
ICD_787.03,Vomiting alone,4.920644838790302e-4,0.8609375509718561,0.79134310430093,0.8197070173369121,0.7093831628617397
ICD_E11.65,Type 2 diabetes mellitus with hyperglycemia,4.920644838790302e-4,0.8878148440464313,0.8769598465501379,0.7863065050352597,0.7254678247348347
ICD_N28.9,"Disorder of kidney and ureter, unspecified",4.920644838790302e-4,0.804460083152579,0.7931107322991294,0.6972950294137457,0.5909005988181413
ICD_578.1,Blood in stool,4.920644838790302e-4,0.7299789247073355,0.6960435854566464,0.6678993560816502,0.5590202835582576
ICD_836.0,"Tear of medial cartilage or meniscus of knee, current",4.8815921019745064e-4,0.9043475963488466,0.8980611403218265,0.8424513185754101,0.7056959530445504
ICD_M79.18,"Myalgia, other site",4.8815921019745064e-4,0.8421345280577912,0.7800405104867087,0.7735393712067933,0.6386910994764398
ICD_I50.22,Chronic systolic (congestive) heart failure,4.84253936515871e-4,0.8922577116108362,0.8568908413514256,0.7373490006478333,0.5699180377457419
ICD_428.22,Chronic systolic heart failure,4.84253936515871e-4,0.8909937939083504,0.8619810338612629,0.7373490006478333,0.5699180377457419
ICD_N18.6,End stage renal disease-N18.6,4.84253936515871e-4,0.8550453105188465,0.8045581373658645,0.743588782149042,0.6776930707045754
ICD_490,"Bronchitis, not specified as acute or chronic",4.84253936515871e-4,0.8375646131779878,0.8003517079355796,0.6939945098019444,0.562257182252897
ICD_791.9,Other nonspecific finding on examination of urine,4.8034866283429143e-4,0.7869011023414831,0.7276074644935937,0.7642190985306399,0.5964141321332631
ICD_447.9,Unspecified disorders of arteries and arterioles,4.8034866283429143e-4,0.929287041091215,0.9206370218454232,0.9080994660836716,0.648152366173687
ICD_079.4,Human papilloma virus in conditions classified elsewhere and of unspecified site,4.8034866283429143e-4,0.8933235755782372,0.8789377432034122,0.8361854790185579,0.6714980410128202
ICD_E78.1,Pure hyperglyceridemia-E78.1,4.8034866283429143e-4,0.7214265026274854,0.6813202260290323,0.6706468905127447,0.5632279465534152
ICD_272.1,Pure hyperglyceridemia,4.8034866283429143e-4,0.7213860322689036,0.6821807410499505,0.6706468905127447,0.5632279465534152
ICD_682.9,Cellulitis and abscess of unspecified site,4.8034866283429143e-4,0.6687869681160122,0.6171597471302092,0.5685921533129608,0.533893389656578
ICD_722.0,Displacement of cervical intervertebral disc without myelopathy,4.8034866283429143e-4,0.8371433069135371,0.8206902092989313,0.7734820464616353,0.6396859948864423
ICD_585.6,End stage renal disease,4.8034866283429143e-4,0.8575108876733918,0.8108328474621644,0.7684395229665189,0.6733373564222338
ICD_256.4,Polycystic ovaries,4.764433891527118e-4,0.765744723670104,0.7403053791259828,0.7563675991653334,0.5767379545903779
ICD_M50.20,"Other cervical disc displacement, unspecified cervical region",4.764433891527118e-4,0.82905567360228,0.808987781683632,0.7761099946952633,0.6316732620390045
ICD_E28.2,Polycystic ovarian syndrome,4.764433891527118e-4,0.764789089638777,0.7354973738286761,0.7563675991653334,0.5767379545903779
ICD_V06.1,"Diphtheria-tetanus-pertussis, combined [DTP] [DtaP]",4.764433891527118e-4,0.8560626504647377,0.8027316639745865,0.822699353887939,0.5982908140945354
ICD_K76.0,"Fatty (change of) liver, not elsewhere classified",4.764433891527118e-4,0.7710869688585951,0.707970555829055,0.66722770566231,0.6005635370001221
ICD_626.2,Excessive or frequent menstruation,4.764433891527118e-4,0.8649234950900121,0.8332519624387237,0.7896565064497835,0.6248114102695654
ICD_M16.9,"Osteoarthritis of hip, unspecified",4.764433891527118e-4,0.8383679780933975,0.7806019319694741,0.7832441417631633,0.6714646671357791
ICD_E61.1,Iron deficiency,4.725381154711322e-4,0.7464012875767394,0.6949908227875667,0.6051924396371542,0.5490871338146203
ICD_300.02,Generalized anxiety disorder,4.725381154711322e-4,0.8156436884502911,0.8080077583569766,0.7885749725990265,0.6108405885918692
ICD_793.80,Unspecified abnormal mammogram,4.725381154711322e-4,0.7660071900974239,0.7159958274684063,0.7676574102019242,0.6389937757900934
ICD_H65.20,"Chronic serous otitis media, unspecified ear",4.725381154711322e-4,0.9592715081629024,0.9640386370379177,0.9439844038629351,0.8219740306921648
ICD_728.87,Muscle weakness (generalized),4.6863284178955264e-4,0.7891040748497067,0.7550597135831797,0.7070019483428667,0.5920808458100211
